,"θ_0,0","θ_0,1","θ_0,2","θ_0,3","θ_0,4","θ_0,5","θ_1,0","θ_1,1","θ_1,2","θ_1,3","θ_1,4","θ_1,5","θ_2,0","θ_2,1","θ_2,2","θ_2,3","θ_2,4","θ_2,5","θ_3,0","θ_3,1","θ_3,2","θ_3,3","θ_3,4","θ_3,5","θ_4,0","θ_4,1","θ_4,2","θ_4,3","θ_4,4","θ_4,5","θ_5,0","θ_5,1","θ_5,2","θ_5,3","θ_5,4","θ_5,5",loss_total,loss_kl
0,1.2638136251482766,-0.005289254254452123,0.0010403144458616517,0.0011390312085023237,0.011415836488456746,1.6254683526154783e-07,-0.005289254254452123,1.256515965603906,0.005502720862621978,0.0007064883752435771,-0.012095202447342454,0.005713458890214462,0.0010403144458616517,0.005502720862621978,1.2248865019375828,0.004130796413485412,-0.009138084796820134,0.005829650383204564,0.0011390312085023237,0.0007064883752435771,0.004130796413485412,1.1840274311685017,-0.0016153752209591473,0.0003782874467173312,0.011415836488456746,-0.012095202447342454,-0.009138084796820134,-0.0016153752209591473,1.097573574831217,-0.006243441187024244,1.6254683526154783e-07,0.005713458890214462,0.005829650383204564,0.0003782874467173312,-0.006243441187024244,0.9445903222971371,0.09309363009567587,0.04654681504783793
1,1.2638136251482766,-0.010167474879550633,0.0018583531875508337,0.0020735751015574224,0.022169963413151104,-0.00015245663078220997,-0.010167474879550633,1.256515965603906,0.010698950950066274,0.001441576640212253,-0.022933817823062294,0.011115114177316962,0.0018583531875508337,0.010698950950066274,1.2248865019375828,0.007888691683895447,-0.017376976925783494,0.011190210893426186,0.0020735751015574224,0.001441576640212253,0.007888691683895447,1.1840274311685017,-0.0029235762871946003,0.0006835724808653715,0.022169963413151104,-0.022933817823062294,-0.017376976925783494,-0.0029235762871946003,1.097573574831217,-0.011931313693447328,-0.00015245663078220997,0.011115114177316962,0.011190210893426186,0.0006835724808653715,-0.011931313693447328,0.9445903222971371,0.08017018447110373,0.040085092235551865
2,1.2638136251482766,-0.014672826298250561,0.002478106018478827,0.00282946861491597,0.03227861750685919,-0.00043402801696524186,-0.014672826298250561,1.256515965603906,0.015587375432248664,0.0021867570101422595,-0.032666460318980704,0.0162086845027571,0.002478106018478827,0.015587375432248664,1.2248865019375828,0.011300461022540462,-0.024819486587402812,0.01611308849519382,0.00282946861491597,0.0021867570101422595,0.011300461022540462,1.1840274311685017,-0.0039786744489700345,0.0009223697721870187,0.03227861750685919,-0.032666460318980704,-0.024819486587402812,-0.0039786744489700345,1.097573574831217,-0.01712495700695847,-0.00043402801696524186,0.0162086845027571,0.01611308849519382,0.0009223697721870187,-0.01712495700695847,0.9445903222971371,0.06926696244874186,0.03463348122437093
3,1.2638136251482766,-0.01883865517154521,0.0029229477270749345,0.0034303818116342795,0.04176278414611332,-0.0008228453061835076,-0.01883865517154521,1.256515965603906,0.020172223675804526,0.002928265785583305,-0.0414235004938379,0.02100126270245172,0.0029229477270749345,0.020172223675804526,1.2248865019375828,0.014392858462228587,-0.031554834324729546,0.020629383173782392,0.0034303818116342795,0.002928265785583305,0.014392858462228587,1.1840274311685017,-0.004825305568788305,0.0011014487705036996,0.04176278414611332,-0.0414235004938379,-0.031554834324729546,-0.004825305568788305,1.097573574831217,-0.021877589645256348,-0.0008228453061835076,0.02100126270245172,0.020629383173782392,0.0011014487705036996,-0.021877589645256348,0.9445903222971371,0.0600536064540182,0.0300268032270091
4,1.2638136251482766,-0.022694284565706768,0.0032151132646807525,0.0038977664809700815,0.050646780895090886,-0.0012993560381675579,-0.022694284565706768,1.256515965603906,0.02446168272833808,0.003656050497903523,-0.04931794230496565,0.025502387180276004,0.0032151132646807525,0.02446168272833808,1.2248865019375828,0.017191994728637687,-0.037660644640269476,0.024769364008984142,0.0038977664809700815,0.003656050497903523,0.017191994728637687,1.1840274311685017,-0.005500342341999976,0.001227563452062833,0.050646780895090886,-0.04931794230496565,-0.037660644640269476,-0.005500342341999976,1.097573574831217,-0.026235461574046222,-0.0012993560381675579,0.025502387180276004,0.024769364008984142,0.001227563452062833,-0.026235461574046222,0.9445903222971371,0.05225750969284337,0.026128754846421683
5,1.2638136251482766,-0.026265665079496424,0.0033753660484474044,0.004250885613055908,0.058957127459529565,-0.0018461242344031607,-0.026265665079496424,1.256515965603906,0.02846667046540242,0.004362945487278384,-0.056447908663692495,0.02972330058932546,0.0033753660484474044,0.02846667046540242,1.2248865019375828,0.01972291467412945,-0.04320463403661486,0.028562098868234412,0.004250885613055908,0.004362945487278384,0.01972291467412945,1.1840274311685017,-0.006034263355676404,0.0013072595773017846,0.058957127459529565,-0.056447908663692495,-0.04320463403661486,-0.006034263355676404,1.097573574831217,-0.03023886025364385,-0.0018461242344031607,0.02972330058932546,0.028562098868234412,0.0013072595773017846,-0.03023886025364385,0.9445903222971371,0.045652798390864335,0.022826399195432168
6,1.2638136251482766,-0.029575906586862794,0.0034228111291023993,0.004506898546879201,0.06672165318365543,-0.0024477446329628327,-0.029575906586862794,1.256515965603906,0.032199894475889626,0.005044016802901142,-0.0628987732198444,0.03367636358788562,0.0034228111291023993,0.032199894475889626,1.2248865019375828,0.022009326029900977,-0.048246038181302936,0.03203520739412692,0.004506898546879201,0.005044016802901142,0.022009326029900977,1.1840274311685017,-0.006452274749886833,0.0013467431581822295,0.06672165318365543,-0.0628987732198444,-0.048246038181302936,-0.006452274749886833,1.097573574831217,-0.0339229775700855,-0.0024477446329628327,0.03367636358788562,0.03203520739412692,0.0013467431581822295,-0.0339229775700855,0.9445903222971371,0.040051646946171665,0.020025823473085833
7,1.2638136251482766,-0.03264571165318173,0.003374814829276885,0.004680982444852219,0.0739687999308668,-0.003090724382765512,-0.03264571165318173,1.256515965603906,0.03567513683019077,0.0056960438357252455,-0.06874498043996449,0.03737459604760841,0.003374814829276885,0.03567513683019077,1.2248865019375828,0.02407344142576334,-0.05283681812567586,0.035214710921735566,0.004680982444852219,0.0056960438357252455,0.02407344142576334,1.1840274311685017,-0.0067752302261184566,0.001351796509550749,0.0739687999308668,-0.06874498043996449,-0.05283681812567586,-0.0067752302261184566,1.097573574831217,-0.03731865058368017,-0.003090724382765512,0.03737459604760841,0.035214710921735566,0.001351796509550749,-0.03731865058368017,0.9445903222971371,0.03529737424370715,0.017648687121853576
8,1.2638136251482766,-0.035493728743388665,0.0032470007233169323,0.0047864754568120805,0.08072708445382133,-0.003763344714078753,-0.035493728743388665,1.256515965603906,0.03890671650350174,0.006317110807596799,-0.07405159542971237,0.04083132223874625,0.0032470007233169323,0.03890671650350174,1.2248865019375828,0.0259359038930365,-0.05702268028899535,0.038124957005245645,0.0047864754568120805,0.006317110807596799,0.0259359038930365,1.1840274311685017,-0.007020386668464908,0.0013277306538069542,0.08072708445382133,-0.07405159542971237,-0.05702268028899535,-0.007020386668464908,1.097573574831217,-0.04045299102548685,-0.003763344714078753,0.04083132223874625,0.038124957005245645,0.0013277306538069542,-0.04045299102548685,0.9445903222971371,0.031258913402415545,0.015629456701207772
9,1.2638136251482766,-0.03813684046049386,0.0030532986318416787,0.004835030697220111,0.08702469003439098,-0.004455512217685001,-0.03813684046049386,1.256515965603906,0.041909090783136725,0.006906286132492945,-0.07887562187700542,0.044059900216086106,0.0030532986318416787,0.041909090783136725,1.2248865019375828,0.027615772729957334,-0.060843939888617235,0.04078860008087788,0.004835030697220111,0.006906286132492945,0.027615772729957334,1.1840274311685017,-0.007202025634318595,0.0012793649482554,0.08702469003439098,-0.07887562187700542,-0.060843939888617235,-0.007202025634318595,1.097573574831217,-0.043349918475916904,-0.004455512217685001,0.044059900216086106,0.04078860008087788,0.0012793649482554,-0.043349918475916904,0.9445903222971371,0.027826351131720176,0.013913175565860088
10,1.2638136251482766,-0.04059039942537696,0.002806028820658307,0.004836773133845672,0.09288916219308878,-0.0051586069482910035,-0.04059039942537696,1.256515965603906,0.04469656479841898,0.007463371786278481,-0.0832671223916416,0.04707351888905305,0.002806028820658307,0.04469656479841898,1.2248865019375828,0.029130551942655947,-0.06433625293668853,0.04322662327695839,0.004836773133845672,0.007463371786278481,0.029130551942655947,1.1840274311685017,-0.007331965253575499,0.0012110266119027093,0.09288916219308878,-0.0832671223916416,-0.06433625293668853,-0.007331965253575499,1.097573574831217,-0.04603061115579018,-0.0051586069482910035,0.04707351888905305,0.04322662327695839,0.0012110266119027093,-0.04603061115579018,0.9445903222971371,0.02490730795058268,0.01245365397529134
11,1.2638136251482766,-0.042868422109572875,0.0025160080076656413,0.004800453811737748,0.09834718762360692,-0.005865332591154232,-0.042868422109572875,1.256515965603906,0.04728308465829458,0.007988708250501568,-0.0872701711789742,0.04988504909576961,0.0025160080076656413,0.04728308465829458,1.2248865019375828,0.030496247710770568,-0.06753123792887977,0.045458389423429925,0.004800453811737748,0.007988708250501568,0.030496247710770568,1.1840274311685017,-0.0074199824438022895,0.0011265643574981821,0.09834718762360692,-0.0872701711789742,-0.06753123792887977,-0.0074199824438022895,1.097573574831217,-0.048513886814784454,-0.005865332591154232,0.04988504909576961,0.045458389423429925,0.0011265643574981821,-0.048513886814784454,0.9445903222971371,0.022423985124245642,0.011211992562122821
