,"θ_0,0","θ_0,1","θ_0,2","θ_0,3","θ_0,4","θ_0,5","θ_1,0","θ_1,1","θ_1,2","θ_1,3","θ_1,4","θ_1,5","θ_2,0","θ_2,1","θ_2,2","θ_2,3","θ_2,4","θ_2,5","θ_3,0","θ_3,1","θ_3,2","θ_3,3","θ_3,4","θ_3,5","θ_4,0","θ_4,1","θ_4,2","θ_4,3","θ_4,4","θ_4,5","θ_5,0","θ_5,1","θ_5,2","θ_5,3","θ_5,4","θ_5,5",loss
10,1.2638136251482766,-0.034585587988375084,-0.01886991005755717,-0.02028056498639246,0.02084288052022622,-0.019912169056255744,-0.034585587988375084,1.256515965603906,0.010401261202219906,-0.007763455181557399,-0.04600420902713997,0.007523441100409758,-0.01886991005755717,0.010401261202219906,1.2248865019375828,0.010431406984922073,-0.02422868975988275,0.011489384621772864,-0.02028056498639246,-0.007763455181557399,0.010431406984922073,1.1840274311685017,-0.0010295864302815923,0.0006776388356457487,0.02084288052022622,-0.04600420902713997,-0.02422868975988275,-0.0010295864302815923,1.097573574831217,-0.00956735067777175,-0.019912169056255744,0.007523441100409758,0.011489384621772864,0.0006776388356457487,-0.00956735067777175,0.9445903222971371,0.06680061889963247
11,1.2638136251482766,-0.03722723945544818,-0.020437146429394416,-0.02196242687263017,0.02276676725958369,-0.02159618432264378,-0.03722723945544818,1.256515965603906,0.011336094221566041,-0.008311504297921204,-0.04977423282024581,0.00820453576611984,-0.020437146429394416,0.011336094221566041,1.2248865019375828,0.011409602560028079,-0.026036713875858528,0.012497091409264182,-0.02196242687263017,-0.008311504297921204,0.011409602560028079,1.1840274311685017,-0.0009563027014479948,0.0008071286186068675,0.02276676725958369,-0.04977423282024581,-0.026036713875858528,-0.0009563027014479948,1.097573574831217,-0.010276831632264383,-0.02159618432264378,0.00820453576611984,0.012497091409264182,0.0008071286186068675,-0.010276831632264383,0.9445903222971371,0.06497095071107924
12,1.2638136251482766,-0.03979216537456361,-0.021980898595348818,-0.02361728302490587,0.02469036714398636,-0.023258237708834062,-0.03979216537456361,1.256515965603906,0.012270483992181943,-0.00883389258588484,-0.05348141824369601,0.00888694985249033,-0.021980898595348818,0.012270483992181943,1.2248865019375828,0.012391519089803092,-0.02779016718183411,0.013499804353032486,-0.02361728302490587,-0.00883389258588484,0.012391519089803092,1.1840274311685017,-0.0008626165541647989,0.0009473572104386882,0.02469036714398636,-0.05348141824369601,-0.02779016718183411,-0.0008626165541647989,1.097573574831217,-0.010964738563693524,-0.023258237708834062,0.00888694985249033,0.013499804353032486,0.0009473572104386882,-0.010964738563693524,0.9445903222971371,0.06325632068174239
13,1.2638136251482766,-0.04228200603451964,-0.02350143522115135,-0.025245201827633942,0.026612670002118415,-0.024898194440032613,-0.04228200603451964,1.256515965603906,0.013204614681605192,-0.009330894735374917,-0.05712693429742975,0.009570955197920204,-0.02350143522115135,0.013204614681605192,1.2248865019375828,0.013376862823710717,-0.029491259767066964,0.014497726208020274,-0.025245201827633942,-0.009330894735374917,0.013376862823710717,1.1840274311685017,-0.0007499735165419609,0.001098157536223765,0.026612670002118415,-0.05712693429742975,-0.029491259767066964,-0.0007499735165419609,1.097573574831217,-0.01163210447456073,-0.024898194440032613,0.009570955197920204,0.014497726208020274,0.001098157536223765,-0.01163210447456073,0.9445903222971371,0.061650469329975074
14,1.2638136251482766,-0.04469840364377171,-0.02499902450291025,-0.02684627246493563,0.02853271268803057,-0.02651594245366505,-0.04469840364377171,1.256515965603906,0.014138640706377938,-0.009802814333959282,-0.0607119053712529,0.01025678948375807,-0.02499902450291025,0.014138640706377938,1.2248865019375828,0.014365340343304563,-0.03114210869857878,0.01549104455347205,-0.02684627246493563,-0.009802814333959282,0.014365340343304563,1.1840274311685017,-0.000619752998312515,0.001259354529525468,0.02853271268803057,-0.0607119053712529,-0.03114210869857878,-0.000619752998312515,1.097573574831217,-0.012279923408964574,-0.02651594245366505,0.01025678948375807,0.01549104455347205,0.001259354529525468,-0.012279923408964574,0.9445903222971371,0.06014748351152324
15,1.2638136251482766,-0.04704300091403717,-0.026473934835844187,-0.02842060437514038,0.030449577967384733,-0.028111392120149573,-0.04704300091403717,1.256515965603906,0.015072688655400178,-0.010249981383266897,-0.06423741357630915,0.010944658230236468,-0.026473934835844187,0.015072688655400178,1.2248865019375828,0.015356658952938237,-0.032744742048192645,0.016479932411901765,-0.02842060437514038,-0.010249981383266897,0.015356658952938237,1.1840274311685017,-0.0004732710952485093,0.0014307657264463352,0.030449577967384733,-0.06423741357630915,-0.032744742048192645,-0.0004732710952485093,1.097573574831217,-0.012909151841732185,-0.028111392120149573,0.010944658230236468,0.016479932411901765,0.0014307657264463352,-0.012909151841732185,0.9445903222971371,0.058741777523392484
16,1.2638136251482766,-0.04931743960187389,-0.02792643537269515,-0.029968326645323264,0.03236239336711063,-0.029684475896035904,-0.04931743960187389,1.256515965603906,0.016006859141765924,-0.01067274991973739,-0.06770450099553182,0.011634736725959752,-0.02792643537269515,0.016006859141765924,1.2248865019375828,0.016350527065400595,-0.03430110274953687,0.017464548866611578,-0.029968326645323264,-0.01067274991973739,0.016350527065400595,1.1840274311685017,-0.000311783267996355,0.0016122018530754464,0.03236239336711063,-0.06770450099553182,-0.03430110274953687,-0.000311783267996355,1.097573574831217,-0.013520710005838602,-0.029684475896035904,0.011634736725959752,0.017464548866611578,0.0016122018530754464,-0.013520710005838602,0.9445903222971371,0.057428075305579925
17,1.2638136251482766,-0.05152335902007303,-0.029356796479606182,-0.03148958735233406,0.03427032999719934,-0.03123514791463615,-0.05152335902007303,1.256515965603906,0.016941228584597776,-0.0110714957378711,-0.07111417185269146,0.012327171891626906,-0.029356796479606182,0.016941228584597776,1.2248865019375828,0.017346654580977235,-0.035813052290512064,0.01844503967618038,-0.03148958735233406,-0.0110714957378711,0.017346654580977235,1.1840274311685017,-0.00013648690102487928,0.0018034674046082662,0.03427032999719934,-0.07111417185269146,-0.035813052290512064,-0.00013648690102487928,1.097573574831217,-0.014115483161553075,-0.03123514791463615,0.012327171891626906,0.01844503967618038,0.0018034674046082662,-0.014115483161553075,0.9445903222971371,0.056201393657758746
18,1.2638136251482766,-0.05366239453012183,-0.030765290097144293,-0.032984552856672435,0.036172601352326715,-0.03276338351931062,-0.05366239453012183,1.256515965603906,0.01787585092221605,-0.011446614214197886,-0.07446739459996066,0.013022084078617284,-0.030765290097144293,0.01787585092221605,1.2248865019375828,0.01834475325850851,-0.03728237424682065,0.019421537884411602,-0.032984552856672435,-0.011446614214197886,0.01834475325850851,1.1840274311685017,5.1476252777679274e-05,0.00200436121457622,0.036172601352326715,-0.07446739459996066,-0.03728237424682065,5.1476252777679274e-05,1.097573574831217,-0.014694322810600253,-0.03276338351931062,0.013022084078617284,0.019421537884411602,0.00200436121457622,-0.014694322810600253,0.9445903222971371,0.055057026396134905
19,1.2638136251482766,-0.055736176026373124,-0.03215219001400976,-0.034453407055428605,0.03806846210007415,-0.034269178744573164,-0.055736176026373124,1.256515965603906,0.01881075925784133,-0.0117985182302051,-0.07776510392419485,0.013719568803038993,-0.03215219001400976,0.01881075925784133,1.2248865019375828,0.01934453707709676,-0.038710777662207256,0.020394164424307755,-0.034453407055428605,-0.0117985182302051,0.01934453707709676,1.1840274311685017,0.0002510177364950037,0.00221467701277286,0.03806846210007415,-0.07776510392419485,-0.038710777662207256,0.0002510177364950037,1.097573574831217,-0.015258047858470684,-0.034269178744573164,0.013719568803038993,0.020394164424307755,0.00221467701277286,-0.015258047858470684,0.9445903222971371,0.05399052938312511
20,1.2638136251482766,-0.05774632642191085,-0.03351777206080155,-0.035896350600342054,0.039957206861686245,-0.03575254975014904,-0.05774632642191085,1.256515965603906,0.01974596743892939,-0.012127636192464882,-0.08100820267237605,0.01441969841583266,-0.03351777206080155,0.01974596743892939,1.2248865019375828,0.0203457225872089,-0.04009990028106249,0.021363028714722548,-0.035896350600342054,-0.012127636192464882,0.0203457225872089,1.1840274311685017,0.00046110015738603675,0.0024342039706079475,0.039957206861686245,-0.08100820267237605,-0.04009990028106249,0.00046110015738603675,1.097573574831217,-0.015807445727860036,-0.03575254975014904,0.01441969841583266,0.021363028714722548,0.0024342039706079475,-0.015807445727860036,0.9445903222971371,0.05299770636913649
21,1.2638136251482766,-0.05969446014543125,-0.03486231423100816,-0.03731360008683606,0.041838168990564265,-0.037213532213056136,-0.05969446014543125,1.256515965603906,0.020681471571169518,-0.012434410148182345,-0.08419756369688904,0.015122523709534146,-0.03486231423100816,0.020681471571169518,1.2248865019375828,0.021348029250021945,-0.041451311639009204,0.022328229248429227,-0.03731360008683606,-0.012434410148182345,0.021348029250021945,1.1840274311685017,0.000680735053918723,0.0026627272327601637,0.041838168990564265,-0.08419756369688904,-0.041451311639009204,0.000680735053918723,1.097573574831217,-0.01634327342606192,-0.037213532213056136,0.015122523709534146,0.022328229248429227,0.0026627272327601637,-0.01634327342606192,0.9445903222971371,0.052074595591708385
22,1.2638136251482766,-0.06158218165777422,-0.03618609673616721,-0.03870538721966639,0.04371071935303251,-0.03865218068268998,-0.06158218165777422,1.256515965603906,0.021617251468137276,-0.012719293994353098,-0.08733403162149841,0.015828075462325605,-0.03618609673616721,0.021617251468137276,1.2248865019375828,0.022351179763966094,-0.04276651601702614,0.023289854170434235,-0.03870538721966639,-0.012719293994353098,0.022351179763966094,1.1840274311685017,0.0009089808568533281,0.0029000284341326554,0.04371071935303251,-0.08733403162149841,-0.04276651601702614,0.0009089808568533281,1.097573574831217,-0.016866258568986395,-0.03865218068268998,0.015828075462325605,0.023289854170434235,0.0029000284341326554,-0.016866258568986395,0.9445903222971371,0.05121745708268264
23,1.2638136251482766,-0.063411083996044,-0.037489402001888515,-0.040071957960580815,0.04557426511532438,-0.040068567903777115,-0.063411083996044,1.256515965603906,0.022553272037575567,-0.012982751778673517,-0.09041842452907072,0.01653636592004224,-0.037489402001888515,0.022553272037575567,1.2248865019375828,0.023354900377530803,-0.044046955264573806,0.024247981845457973,-0.040071957960580815,-0.012982751778673517,0.023354900377530803,1.1840274311685017,0.0011449409397979648,0.003145886201243374,0.04557426511532438,-0.09041842452907072,-0.044046955264573806,0.0011449409397979648,1.097573574831217,-0.017377100364325482,-0.040068567903777115,0.01653636592004224,0.024247981845457973,0.003145886201243374,-0.017377100364325482,0.9445903222971371,0.05042276063878791
24,1.2638136251482766,-0.06518274735255908,-0.03877251461116729,-0.041413571663127015,0.04742824854020792,-0.04146278411192242,-0.06518274735255908,1.256515965603906,0.02348948460528077,-0.013225256090293519,-0.09345153557224259,0.01724739021684952,-0.03877251461116729,0.02348948460528077,1.2248865019375828,0.024358921187512175,-0.04529401149707778,0.025202681413598074,-0.041413571663127015,-0.013225256090293519,0.024358921187512175,1.1840274311685017,0.0013877617548631394,0.00340007663730387,0.04742824854020792,-0.09345153557224259,-0.04529401149707778,0.0013877617548631394,1.097573574831217,-0.017876470556240157,-0.04146278411192242,0.01724739021684952,0.025202681413598074,0.00340007663730387,-0.017876470556240157,0.9445903222971371,0.04968717441531748
25,1.2638136251482766,-0.06689873769517335,-0.040035721201130144,-0.0427305001994712,0.04927214579620148,-0.042834936306317024,-0.06689873769517335,1.256515965603906,0.024425828177588926,-0.013447286538442096,-0.0964341345083728,0.017961127735360544,-0.040035721201130144,0.024425828177588926,1.2248865019375828,0.025362976421993123,-0.04650900967299808,0.026154013333284296,-0.0427305001994712,-0.013447286538442096,0.025362976421993123,1.1840274311685017,0.0016366310492452758,0.0036623737903557605,0.04927214579620148,-0.0964341345083728,-0.04650900967299808,0.0016366310492452758,1.097573574831217,-0.018365014333799872,-0.042834936306317024,0.017961127735360544,0.026154013333284296,0.0036623737903557605,-0.018365014333799872,0.9445903222971371,0.0490075541063331
26,1.2638136251482766,-0.06856060543481905,-0.04127931031905907,-0.04402302708380324,0.05110546578191209,-0.04418514750399676,-0.06856060543481905,1.256515965603906,0.02536223064348821,-0.01364932831689232,-0.09936696916023686,0.018677543407023055,-0.04127931031905907,0.02536223064348821,1.2248865019375828,0.026366804707460192,-0.04769322005557471,0.02710202991072732,-0.04402302708380324,-0.01364932831689232,0.026366804707460192,1.1840274311685017,0.0018907761587693321,0.003932550103943463,0.05110546578191209,-0.09936696916023686,-0.04769322005557471,0.0018907761587693321,1.097573574831217,-0.018843351205267485,-0.04418514750399676,0.018677543407023055,0.02710202991072732,0.003932550103943463,-0.018843351205267485,0.9445903222971371,0.04838093267815508
27,1.2638136251482766,-0.07016988414544158,-0.042503572243231175,-0.045291446596608234,0.052927748967657326,-0.04551355597984919,-0.07016988414544158,1.256515965603906,0.026298609917424734,-0.013831870852167994,-0.10225076680402774,0.019396588953669264,-0.042503572243231175,0.026298609917424734,1.2248865019375828,0.027370149319571282,-0.048847860564191256,0.028046775815155814,-0.045291446596608234,-0.013831870852167994,0.027370149319571282,1.1840274311685017,0.0021494623746169546,0.004210376849905009,0.052927748967657326,-0.10225076680402774,-0.048847860564191256,0.0021494623746169546,1.097573574831217,-0.019312075840188573,-0.04551355597984919,0.019396588953669264,0.028046775815155814,0.004210376849905009,-0.019312075840188573,0.9445903222971371,0.04780451062584043
28,1.2638136251482766,-0.07172808934083144,-0.04370879877379703,-0.046536062913782726,0.0547385662562008,-0.04682031449636319,-0.07172808934083144,1.256515965603906,0.02723487502391648,-0.01399540653332939,-0.10508623548631735,0.02011820407118669,-0.04370879877379703,0.02723487502391648,1.2248865019375828,0.028372758417195852,-0.04997409902014375,0.02898828857922635,-0.046536062913782726,-0.01399540653332939,0.028372758417195852,1.1840274311685017,0.0024119913796577562,0.004495624542959933,0.0547385662562008,-0.10508623548631735,-0.04997409902014375,0.0024119913796577562,1.097573574831217,-0.019771758881116118,-0.04682031449636319,0.02011820407118669,0.02898828857922635,0.004495624542959933,-0.019771758881116118,0.9445903222971371,0.04727564672493807
29,1.2638136251482766,-0.07323671731221296,-0.044895282998601134,-0.04775718924426817,0.05653751786413776,-0.048105589526900645,-0.07323671731221296,1.256515965603906,0.028170927125142832,-0.014140429521113579,-0.1078740652717115,0.020842317556333884,-0.044895282998601134,0.028170927125142832,1.2248865019375828,0.02937438525945308,-0.05107305529144273,0.029926599084078534,-0.04775718924426817,-0.014140429521113579,0.02937438525945308,1.1840274311685017,0.002677699750986613,0.004788063336864129,0.05653751786413776,-0.1078740652717115,-0.05107305529144273,0.002677699750986613,1.097573574831217,-0.020222947726678802,-0.048105589526900645,0.020842317556333884,0.029926599084078534,0.004788063336864129,-0.020222947726678802,0.9445903222971371,0.046791849253045886
30,1.2638136251482766,-0.07469724402982592,-0.04606331903852624,-0.0489551469795685,0.05832423222520644,-0.04936956047604782,-0.07469724402982592,1.256515965603906,0.02910666049273247,-0.014267434634145381,-0.11061492942299751,0.02156884837778958,-0.04606331903852624,0.02910666049273247,1.2248865019375828,0.03037478840557254,-0.052145803341114474,0.030861732028593297,-0.0489551469795685,-0.014267434634145381,0.03037478840557254,1.1840274311685017,0.002945957525448801,0.005087463401986824,0.05832423222520644,-0.11061492942299751,-0.052145803341114474,0.002945957525448801,1.097573574831217,-0.02066616728758417,-0.04936956047604782,0.02156884837778958,0.030861732028593297,0.005087463401986824,-0.02066616728758417,0.9445903222971371,0.0463507676577249
31,1.2638136251482766,-0.07611112411113924,-0.04721320177662185,-0.050130264858213695,0.060098364916569585,-0.050612418900376224,-0.07611112411113924,1.256515965603906,0.03004196342502842,-0.014376916309881103,-0.11330948551563941,0.02229770669258644,-0.04721320177662185,0.03004196342502842,1.2248865019375828,0.031373731897496544,-0.0531933731833048,0.03179370638249408,-0.050130264858213695,-0.014376916309881103,0.031373731897496544,1.1840274311685017,0.0032161668251065056,0.0053935952842438665,0.060098364916569585,-0.11330948551563941,-0.0531933731833048,0.0032161668251065056,1.097573574831217,-0.021101920717036846,-0.050612418900376224,0.02229770669258644,0.03179370638249408,0.0053935952842438665,-0.021101920717036846,0.9445903222971371,0.04595018464901836
32,1.2638136251482766,-0.07747978985776585,-0.04834522657495846,-0.05128287814793058,0.06185959760890573,-0.05183436773271191,-0.07747978985776585,1.256515965603906,0.030976719111164574,-0.01446936763789828,-0.11595837648852217,0.02302879480914062,-0.04834522657495846,0.030976719111164574,1.2248865019375828,0.03237098542523222,-0.054216752751326105,0.03272253582300996,-0.05128287814793058,-0.01446936763789828,0.03237098542523222,1.1840274311685017,0.003487760539765109,0.0057062302453952714,0.06185959760890573,-0.11595837648852217,-0.054216752751326105,0.003487760539765109,1.097573574831217,-0.021530690116946583,-0.05183436773271191,0.02302879480914062,0.03272253582300996,0.0057062302453952714,-0.021530690116946583,0.9445903222971371,0.04558800869636136
33,1.2638136251482766,-0.07880465036260852,-0.04945968898283431,-0.052413327847986454,0.06360763704096813,-0.05303562051277942,-0.07880465036260852,1.256515965603906,0.03191080644334129,-0.014545279463102334,-0.11856223163288354,0.023762008098144563,-0.04945968898283431,0.03191080644334129,1.2248865019375828,0.03336632447504496,-0.055216889681627454,0.033648229154894585,-0.052413327847986454,-0.014545279463102334,0.03336632447504496,1.1840274311685017,0.003760201063834667,0.0060251405847827275,0.06360763704096813,-0.11856223163288354,-0.055216889681627454,0.003760201063834667,1.097573574831217,-0.021952937221201497,-0.05303562051277942,0.023762008098144563,0.033648229154894585,0.0060251405847827275,-0.021952937221201497,0.9445903222971371,0.0452622669109926
34,1.2638136251482766,-0.08008709068825827,-0.05055688443965295,-0.05352195991388348,0.06534221401910907,-0.05421640062685439,-0.08008709068825827,1.256515965603906,0.032844100778738124,-0.014605139556385871,-0.12112166752140155,0.02449723585264231,-0.05055688443965295,0.032844100778738124,1.2248865019375828,0.03435953046066225,-0.05619469301750854,0.03457079071366661,-0.05352195991388348,-0.014605139556385871,0.03435953046066225,1.1840274311685017,0.0040329790849518215,0.00635009994264545,0.06534221401910907,-0.12112166752140155,-0.05619469301750854,0.0040329790849518215,1.097573574831217,-0.022369104057188116,-0.05421640062685439,0.02449723585264231,0.03457079071366661,0.00635009994264545,-0.022369104057188116,0.9445903222971371,0.044971098296139156
35,1.2638136251482766,-0.08132847111719224,-0.0516371079754895,-0.0546091245063023,0.06706308244212544,-0.05537694055882843,-0.08132847111719224,1.256515965603906,0.03377647465254788,-0.014649431850248215,-0.12363728887942764,0.02523436209865426,-0.0516371079754895,0.03377647465254788,1.2248865019375828,0.035350390837728715,-0.0571510348362426,0.03549022075200454,-0.0546091245063023,-0.014649431850248215,0.035350390837728715,1.1840274311685017,0.004305612421929425,0.006680883585210065,0.06706308244212544,-0.12363728887942764,-0.0571510348362426,0.004305612421929425,1.097573574831217,-0.022779613586651773,-0.05537694055882843,0.02523436209865426,0.03549022075200454,0.006680883585210065,-0.022779613586651773,0.9445903222971371,0.044712747348251966
36,1.2638136251482766,-0.08253012647387577,-0.05270065391207152,-0.05567517526592477,0.06877001835165641,-0.0565174811548626,-0.08253012647387577,1.256515965603906,0.03470779844365778,-0.014678635736862823,-0.12610968940037087,0.025973266357760354,-0.05270065391207152,0.03470779844365778,1.2248865019375828,0.036338699201818266,-0.05808675180312097,0.036406515809292536,-0.05567517526592477,-0.014678635736862823,0.036338699201818266,1.1840274311685017,0.004577644909735907,0.007017268671802491,0.06877001835165641,-0.12610968940037087,-0.05808675180312097,0.004577644909735907,1.097573574831217,-0.023184870326908313,-0.0565174811548626,0.025973266357760354,0.036406515809292536,0.007017268671802491,-0.023184870326908313,0.9445903222971371,0.044485557993482125
37,1.2638136251482766,-0.08369336551846641,-0.053747815566619506,-0.05672046861550789,0.0704628190082544,-0.05763827090358401,-0.08369336551846641,1.256515965603906,0.035637940994539874,-0.014693225426067703,-0.12853945250724755,0.026713824363087453,-0.053747815566619506,0.035637940994539874,1.2248865019375828,0.03732425537036901,-0.05900264665578364,0.03731966906437291,-0.05672046861550789,-0.014693225426067703,0.03732425537036901,1.1840274311685017,0.004848645329333759,0.007359034504277156,0.0704628190082544,-0.12853945250724755,-0.05900264665578364,0.004848645329333759,1.097573574831217,-0.02358526095334106,-0.05763827090358401,0.026713824363087453,0.03731966906437291,0.007359034504277156,-0.02358526095334106,0.9445903222971371,0.044287967844371105
